Year,Cause of Death,State,State FIPS Code,HHS Region,Age Range,Benchmark,Locality,Observed Deaths,Population,Expected Deaths,Potentially Excess Deaths
2015,Stroke,Iowa,IA,7,0-54,Floating,Nonmetropolitan,28,847451,16,12
2015,Stroke,Indiana,IN,5,0-54,Floating,Nonmetropolitan,31,1017499,20,11
2015,Stroke,Pennsylvania,PA,3,0-54,Floating,Nonmetropolitan,36,969602,20,16
2015,Stroke,Virginia,VA,3,0-54,Floating,Nonmetropolitan,39,677204,14,25
2015,Stroke,Michigan,MI,5,0-54,Floating,Nonmetropolitan,44,1170537,23,21
2015,Stroke,South Carolina,SC,4,0-54,Floating,Nonmetropolitan,45,502065,10,35
2015,Stroke,Arkansas,AR,6,0-54,Floating,Nonmetropolitan,46,771438,15,31
2015,Stroke,Illinois,IL,5,0-54,Floating,Nonmetropolitan,46,994002,19,27
2015,Stroke,Louisiana,LA,6,0-54,Floating,Nonmetropolitan,48,549025,10,38
2015,Stroke,Missouri,MO,7,0-54,Floating,Nonmetropolitan,48,1051183,20,28
2015,Stroke,Tennessee,TN,4,0-54,Floating,Nonmetropolitan,50,1006017,20,30
2015,Stroke,Oklahoma,OK,6,0-54,Floating,Nonmetropolitan,52,950268,17,35
2015,Stroke,Alabama,AL,4,0-54,Floating,Nonmetropolitan,59,789566,15,44
2015,Stroke,Kentucky,KY,4,0-54,Floating,Nonmetropolitan,59,1274381,25,34
2015,Stroke,North Carolina,NC,4,0-54,Floating,Nonmetropolitan,63,1483462,29,34
2015,Stroke,Ohio,OH,5,0-54,Floating,Nonmetropolitan,63,1620909,31,32
2015,Stroke,Georgia,GA,4,0-54,Floating,Nonmetropolitan,66,1250665,23,43
2015,Stroke,Mississippi,MS,4,0-54,Floating,Nonmetropolitan,96,1157003,21,75
2015,Stroke,Texas,TX,6,0-54,Floating,Nonmetropolitan,101,2130269,39,62
2005,Chronic Lower Respiratory Disease,"District ofColumbia",DC,3,0-54,Floating,All,.,442285,.,.
2005,Chronic Lower Respiratory Disease,New Hampshire,NH,1,0-54,Floating,All,.,993879,.,.
2005,Chronic Lower Respiratory Disease,South Dakota,SD,8,0-54,Floating,All,.,587870,.,.
2005,Chronic Lower Respiratory Disease,Wyoming,WY,8,0-54,Floating,All,.,393845,.,.
2005,Chronic Lower Respiratory Disease,Vermont,VT,1,0-54,Floating,All,10,465112,7,3
2005,Chronic Lower Respiratory Disease,Hawaii,HI,9,0-54,Floating,All,11,973825,13,1
2005,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,Floating,All,13,487085,7,6
2005,Chronic Lower Respiratory Disease,Alaska,AK,10,0-54,Floating,All,15,557494,8,9
2005,Chronic Lower Respiratory Disease,Delaware,DE,3,0-54,Floating,All,15,639944,9,6
2005,Chronic Lower Respiratory Disease,Montana,MT,8,0-54,Floating,All,19,699822,10,9
2005,Chronic Lower Respiratory Disease,Rhode Island,RI,1,0-54,Floating,All,20,807453,11,9
2005,Chronic Lower Respiratory Disease,Maine,ME,1,0-54,Floating,All,23,966832,14,9
2005,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,Floating,All,25,1119878,14,11
2005,Chronic Lower Respiratory Disease,New Mexico,NM,6,0-54,Floating,All,27,1487809,20,7
2005,Chronic Lower Respiratory Disease,Nebraska,NE,7,0-54,Floating,All,29,1352924,18,11
2005,Chronic Lower Respiratory Disease,Utah,UT,8,0-54,Floating,All,31,2056072,23,13
2005,Chronic Lower Respiratory Disease,Nevada,NV,9,0-54,Floating,All,40,1892098,24,17
2005,Chronic Lower Respiratory Disease,Connecticut,CT,1,0-54,Floating,All,49,2648322,37,12
2005,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,Floating,All,54,2218467,30,24
2005,Chronic Lower Respiratory Disease,West Virginia,WV,3,0-54,Floating,All,54,1313607,19,35
2005,Chronic Lower Respiratory Disease,Kansas,KS,7,0-54,Floating,All,55,2114694,28,27
2005,Chronic Lower Respiratory Disease,Oregon,OR,10,0-54,Floating,All,63,2730362,38,25
2005,Chronic Lower Respiratory Disease,Colorado,CO,8,0-54,Floating,All,64,3704364,49,15
2005,Chronic Lower Respiratory Disease,Minnesota,MN,5,0-54,Floating,All,68,3987415,54,17
2005,Chronic Lower Respiratory Disease,Wisconsin,WI,5,0-54,Floating,All,78,4247415,58,20
2005,Chronic Lower Respiratory Disease,Maryland,MD,3,0-54,Floating,All,86,4356642,59,27
2005,Chronic Lower Respiratory Disease,Arkansas,AR,6,0-54,Floating,All,88,2088351,27,61
2005,Chronic Lower Respiratory Disease,Massachusetts,MA,1,0-54,Floating,All,91,4870155,66,25
2005,Chronic Lower Respiratory Disease,Washington,WA,10,0-54,Floating,All,94,4868487,66,28
2005,Chronic Lower Respiratory Disease,Louisiana,LA,6,0-54,Floating,All,97,3574940,47,50
2005,Chronic Lower Respiratory Disease,Alabama,AL,4,0-54,Floating,All,101,3463216,46,55
2005,Chronic Lower Respiratory Disease,Mississippi,MS,4,0-54,Floating,All,101,2251842,29,72
2005,Chronic Lower Respiratory Disease,New Jersey,NJ,2,0-54,Floating,All,104,6617170,89,15
2005,Chronic Lower Respiratory Disease,Arizona,AZ,9,0-54,Floating,All,106,4485551,56,50
2005,Chronic Lower Respiratory Disease,Oklahoma,OK,6,0-54,Floating,All,114,2702882,35,79
2005,Chronic Lower Respiratory Disease,South Carolina,SC,4,0-54,Floating,All,117,3253993,43,74
2005,Chronic Lower Respiratory Disease,Missouri,MO,7,0-54,Floating,All,121,4399398,59,62
2005,Chronic Lower Respiratory Disease,Virginia,VA,3,0-54,Floating,All,121,5899549,79,42
2005,Chronic Lower Respiratory Disease,Kentucky,KY,4,0-54,Floating,All,139,3195955,43,96
2005,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,Floating,All,169,4853319,64,105
2005,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,Floating,All,180,6706769,88,92
2005,Chronic Lower Respiratory Disease,Pennsylvania,PA,3,0-54,Floating,All,188,9188082,128,60
2005,Chronic Lower Respiratory Disease,Tennessee,TN,4,0-54,Floating,All,198,4573670,61,137
2005,Chronic Lower Respiratory Disease,Georgia,GA,4,0-54,Floating,All,213,7181304,91,122
2005,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,Floating,All,213,9838434,128,85
2005,Chronic Lower Respiratory Disease,Michigan,MI,5,0-54,Floating,All,216,7728811,105,111
2005,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,Floating,All,248,8706405,119,129
2005,Chronic Lower Respiratory Disease,New York,NY,2,0-54,Floating,All,305,14620992,194,111
2005,Chronic Lower Respiratory Disease,Florida,FL,4,0-54,Floating,All,346,12837334,173,173
2005,Chronic Lower Respiratory Disease,Texas,TX,6,0-54,Floating,All,370,18437383,227,143
2005,Chronic Lower Respiratory Disease,California,CA,9,0-54,Floating,All,545,28635797,359,186
2006,Chronic Lower Respiratory Disease,Alaska,AK,10,0-54,Floating,All,.,559949,.,.
2006,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,Floating,All,.,487031,.,.
2006,Chronic Lower Respiratory Disease,South Dakota,SD,8,0-54,Floating,All,.,589873,.,.
2006,Chronic Lower Respiratory Disease,Vermont,VT,1,0-54,Floating,All,.,461571,.,.
2006,Chronic Lower Respiratory Disease,Delaware,DE,3,0-54,Floating,All,10,645716,9,1
2006,Chronic Lower Respiratory Disease,"District ofColumbia",DC,3,0-54,Floating,All,13,444870,6,7
2006,Chronic Lower Respiratory Disease,Rhode Island,RI,1,0-54,Floating,All,13,798802,12,2
2006,Chronic Lower Respiratory Disease,Hawaii,HI,9,0-54,Floating,All,14,980991,14,2
2006,Chronic Lower Respiratory Disease,Wyoming,WY,8,0-54,Floating,All,15,397903,6,9
2006,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,Floating,All,16,1144706,15,4
2006,Chronic Lower Respiratory Disease,Montana,MT,8,0-54,Floating,All,16,702856,11,7
2006,Chronic Lower Respiratory Disease,Nebraska,NE,7,0-54,Floating,All,22,1354033,19,3
2006,Chronic Lower Respiratory Disease,New Hampshire,NH,1,0-54,Floating,All,25,992460,15,10
2006,Chronic Lower Respiratory Disease,Utah,UT,8,0-54,Floating,All,28,2103969,24,5
2006,Chronic Lower Respiratory Disease,Maine,ME,1,0-54,Floating,All,31,960874,15,16
2006,Chronic Lower Respiratory Disease,New Mexico,NM,6,0-54,Floating,All,31,1498217,21,10
2006,Chronic Lower Respiratory Disease,Nevada,NV,9,0-54,Floating,All,36,1961197,26,10
2006,Chronic Lower Respiratory Disease,Minnesota,MN,5,0-54,Floating,All,44,3996758,57,0
2006,Chronic Lower Respiratory Disease,Connecticut,CT,1,0-54,Floating,All,55,2644939,40,15
2006,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,Floating,All,57,2221084,32,25
2006,Chronic Lower Respiratory Disease,West Virginia,WV,3,0-54,Floating,All,64,1308903,20,44
2006,Chronic Lower Respiratory Disease,Kansas,KS,7,0-54,Floating,All,67,2118065,30,37
2006,Chronic Lower Respiratory Disease,Massachusetts,MA,1,0-54,Floating,All,68,4850308,71,1
2006,Chronic Lower Respiratory Disease,Arkansas,AR,6,0-54,Floating,All,69,2110517,29,40
2006,Chronic Lower Respiratory Disease,Oregon,OR,10,0-54,Floating,All,69,2752327,40,29
2006,Chronic Lower Respiratory Disease,Wisconsin,WI,5,0-54,Floating,All,74,4245474,62,12
2006,Chronic Lower Respiratory Disease,Maryland,MD,3,0-54,Floating,All,76,4362796,63,13
2006,Chronic Lower Respiratory Disease,Colorado,CO,8,0-54,Floating,All,78,3746633,53,25
2006,Chronic Lower Respiratory Disease,Mississippi,MS,4,0-54,Floating,All,82,2238285,31,51
2006,Chronic Lower Respiratory Disease,Arizona,AZ,9,0-54,Floating,All,91,4615614,61,30
2006,Chronic Lower Respiratory Disease,Louisiana,LA,6,0-54,Floating,All,93,3322986,47,46
2006,Chronic Lower Respiratory Disease,South Carolina,SC,4,0-54,Floating,All,96,3295015,46,50
2006,Chronic Lower Respiratory Disease,Washington,WA,10,0-54,Floating,All,100,4923533,71,35
2006,Chronic Lower Respiratory Disease,Virginia,VA,3,0-54,Floating,All,105,5947288,85,24
2006,Chronic Lower Respiratory Disease,Alabama,AL,4,0-54,Floating,All,106,3491589,50,56
2006,Chronic Lower Respiratory Disease,Oklahoma,OK,6,0-54,Floating,All,116,2725772,38,78
2006,Chronic Lower Respiratory Disease,New Jersey,NJ,2,0-54,Floating,All,132,6594778,96,36
2006,Chronic Lower Respiratory Disease,Kentucky,KY,4,0-54,Floating,All,148,3203469,46,102
2006,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,Floating,All,150,4871005,69,81
2006,Chronic Lower Respiratory Disease,Missouri,MO,7,0-54,Floating,All,168,4417194,63,105
2006,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,Floating,All,176,6834356,95,81
2006,Chronic Lower Respiratory Disease,Tennessee,TN,4,0-54,Floating,All,178,4619581,65,113
2006,Chronic Lower Respiratory Disease,Pennsylvania,PA,3,0-54,Floating,All,190,9190809,138,52
2006,Chronic Lower Respiratory Disease,Michigan,MI,5,0-54,Floating,All,199,7657373,111,88
2006,Chronic Lower Respiratory Disease,Georgia,GA,4,0-54,Floating,All,200,7329990,98,102
2006,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,Floating,All,246,9819435,136,110
2006,Chronic Lower Respiratory Disease,New York,NY,2,0-54,Floating,All,265,14532764,206,59
2006,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,Floating,All,283,8663700,126,157
2006,Chronic Lower Respiratory Disease,Texas,TX,6,0-54,Floating,All,327,18833242,246,81
2006,Chronic Lower Respiratory Disease,Florida,FL,4,0-54,Floating,All,365,13054348,188,177
2006,Chronic Lower Respiratory Disease,California,CA,9,0-54,Floating,All,526,28660744,383,143
2007,Chronic Lower Respiratory Disease,Wyoming,WY,8,0-54,Floating,All,.,405452,.,.
2007,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,Floating,All,.,486369,.,.
2007,Chronic Lower Respiratory Disease,Rhode Island,RI,1,0-54,Floating,All,10,789771,11,0
2007,Chronic Lower Respiratory Disease,South Dakota,SD,8,0-54,Floating,All,10,592484,8,2
2007,Chronic Lower Respiratory Disease,Vermont,VT,1,0-54,Floating,All,12,457034,7,5
2007,Chronic Lower Respiratory Disease,Alaska,AK,10,0-54,Floating,All,14,559015,8,6
2007,Chronic Lower Respiratory Disease,"District ofColumbia",DC,3,0-54,Floating,All,17,447274,6,11
2007,Chronic Lower Respiratory Disease,Delaware,DE,3,0-54,Floating,All,19,651317,9,10
2007,Chronic Lower Respiratory Disease,Maine,ME,1,0-54,Floating,All,19,953993,15,4
2007,Chronic Lower Respiratory Disease,Montana,MT,8,0-54,Floating,All,19,705210,10,9
2007,Chronic Lower Respiratory Disease,Hawaii,HI,9,0-54,Floating,All,22,976765,13,9
2007,Chronic Lower Respiratory Disease,New Hampshire,NH,1,0-54,Floating,All,24,985763,15,9
2007,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,Floating,All,29,1167114,15,14
2007,Chronic Lower Respiratory Disease,Connecticut,CT,1,0-54,Floating,All,34,2638216,38,1
2007,Chronic Lower Respiratory Disease,Utah,UT,8,0-54,Floating,All,36,2159630,24,12
2007,Chronic Lower Respiratory Disease,New Mexico,NM,6,0-54,Floating,All,37,1508386,20,17
2007,Chronic Lower Respiratory Disease,Nebraska,NE,7,0-54,Floating,All,42,1354337,18,24
2007,Chronic Lower Respiratory Disease,Nevada,NV,9,0-54,Floating,All,44,2018259,26,18
2007,Chronic Lower Respiratory Disease,Minnesota,MN,5,0-54,Floating,All,46,4003768,55,4
2007,Chronic Lower Respiratory Disease,Kansas,KS,7,0-54,Floating,All,54,2123300,29,25
2007,Chronic Lower Respiratory Disease,Massachusetts,MA,1,0-54,Floating,All,54,4839200,68,0
2007,Chronic Lower Respiratory Disease,West Virginia,WV,3,0-54,Floating,All,56,1303495,19,37
2007,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,Floating,All,61,2220118,31,30
2007,Chronic Lower Respiratory Disease,Mississippi,MS,4,0-54,Floating,All,70,2246583,30,40
2007,Chronic Lower Respiratory Disease,Wisconsin,WI,5,0-54,Floating,All,73,4242064,60,13
2007,Chronic Lower Respiratory Disease,Louisiana,LA,6,0-54,Floating,All,79,3368190,45,34
2007,Chronic Lower Respiratory Disease,Maryland,MD,3,0-54,Floating,All,80,4358747,61,19
2007,Chronic Lower Respiratory Disease,Colorado,CO,8,0-54,Floating,All,82,3785477,51,31
2007,Chronic Lower Respiratory Disease,Oregon,OR,10,0-54,Floating,All,83,2771181,38,45
2007,Chronic Lower Respiratory Disease,Washington,WA,10,0-54,Floating,All,86,4961056,68,18
2007,Chronic Lower Respiratory Disease,Arizona,AZ,9,0-54,Floating,All,96,4704317,59,37
2007,Chronic Lower Respiratory Disease,Arkansas,AR,6,0-54,Floating,All,98,2121910,28,70
2007,Chronic Lower Respiratory Disease,New Jersey,NJ,2,0-54,Floating,All,98,6576625,92,9
2007,Chronic Lower Respiratory Disease,Virginia,VA,3,0-54,Floating,All,105,5976623,82,23
2007,Chronic Lower Respiratory Disease,South Carolina,SC,4,0-54,Floating,All,114,3339577,45,69
2007,Chronic Lower Respiratory Disease,Alabama,AL,4,0-54,Floating,All,128,3508695,48,80
2007,Chronic Lower Respiratory Disease,Oklahoma,OK,6,0-54,Floating,All,129,2747514,37,92
2007,Chronic Lower Respiratory Disease,Kentucky,KY,4,0-54,Floating,All,149,3215307,44,105
2007,Chronic Lower Respiratory Disease,Missouri,MO,7,0-54,Floating,All,166,4428734,61,105
2007,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,Floating,All,172,4880533,66,106
2007,Chronic Lower Respiratory Disease,Georgia,GA,4,0-54,Floating,All,186,7451514,95,91
2007,Chronic Lower Respiratory Disease,Tennessee,TN,4,0-54,Floating,All,190,4663243,63,127
2007,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,Floating,All,214,9810966,131,83
2007,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,Floating,All,215,6955472,93,122
2007,Chronic Lower Respiratory Disease,Michigan,MI,5,0-54,Floating,All,216,7563189,106,110
2007,Chronic Lower Respiratory Disease,Pennsylvania,PA,3,0-54,Floating,All,223,9181418,132,91
2007,Chronic Lower Respiratory Disease,New York,NY,2,0-54,Floating,All,301,14480918,197,104
2007,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,Floating,All,302,8619662,121,181
2007,Chronic Lower Respiratory Disease,Florida,FL,4,0-54,Floating,All,328,13142869,183,145
2007,Chronic Lower Respiratory Disease,Texas,TX,6,0-54,Floating,All,392,19143756,239,153
2007,Chronic Lower Respiratory Disease,California,CA,9,0-54,Floating,All,526,28684652,368,158
2008,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,Floating,All,.,486672,.,.
2008,Chronic Lower Respiratory Disease,Wyoming,WY,8,0-54,Floating,All,.,411699,.,.
2008,Chronic Lower Respiratory Disease,Hawaii,HI,9,0-54,Floating,All,11,982249,12,1
2008,Chronic Lower Respiratory Disease,South Dakota,SD,8,0-54,Floating,All,12,594398,7,5
2008,Chronic Lower Respiratory Disease,Rhode Island,RI,1,0-54,Floating,All,13,782926,10,3
2008,Chronic Lower Respiratory Disease,"District ofColumbia",DC,3,0-54,Floating,All,14,451827,5,9
2008,Chronic Lower Respiratory Disease,Vermont,VT,1,0-54,Floating,All,14,452482,6,8
2008,Chronic Lower Respiratory Disease,Delaware,DE,3,0-54,Floating,All,15,655381,8,7
2008,Chronic Lower Respiratory Disease,Alaska,AK,10,0-54,Floating,All,16,559166,7,9
2008,Chronic Lower Respiratory Disease,Montana,MT,8,0-54,Floating,All,23,707295,9,14
2008,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,Floating,All,24,1182894,14,10
2008,Chronic Lower Respiratory Disease,New Hampshire,NH,1,0-54,Floating,All,24,977965,14,11
2008,Chronic Lower Respiratory Disease,New Mexico,NM,6,0-54,Floating,All,24,1512358,19,7
2008,Chronic Lower Respiratory Disease,Maine,ME,1,0-54,Floating,All,30,946516,13,17
2008,Chronic Lower Respiratory Disease,Utah,UT,8,0-54,Floating,All,31,2206772,22,15
2008,Chronic Lower Respiratory Disease,Nebraska,NE,7,0-54,Floating,All,35,1357209,17,18
2008,Chronic Lower Respiratory Disease,Nevada,NV,9,0-54,Floating,All,39,2051235,24,15
2008,Chronic Lower Respiratory Disease,Connecticut,CT,1,0-54,Floating,All,41,2636495,35,6
2008,Chronic Lower Respiratory Disease,Minnesota,MN,5,0-54,Floating,All,55,4006038,51,8
2008,Chronic Lower Respiratory Disease,Kansas,KS,7,0-54,Floating,All,58,2132628,26,32
2008,Chronic Lower Respiratory Disease,Colorado,CO,8,0-54,Floating,All,70,3825950,47,23
2008,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,Floating,All,70,2221840,28,42
2008,Chronic Lower Respiratory Disease,Massachusetts,MA,1,0-54,Floating,All,71,4839264,63,11
2008,Chronic Lower Respiratory Disease,West Virginia,WV,3,0-54,Floating,All,71,1298499,17,54
2008,Chronic Lower Respiratory Disease,Maryland,MD,3,0-54,Floating,All,76,4354624,56,20
2008,Chronic Lower Respiratory Disease,Oregon,OR,10,0-54,Floating,All,79,2784088,35,44
2008,Chronic Lower Respiratory Disease,Mississippi,MS,4,0-54,Floating,All,86,2250014,27,59
2008,Chronic Lower Respiratory Disease,Wisconsin,WI,5,0-54,Floating,All,88,4235159,55,33
2008,Chronic Lower Respiratory Disease,Arkansas,AR,6,0-54,Floating,All,90,2131676,26,64
2008,Chronic Lower Respiratory Disease,Arizona,AZ,9,0-54,Floating,All,101,4765949,55,47
2008,Chronic Lower Respiratory Disease,Louisiana,LA,6,0-54,Floating,All,102,3398051,42,60
2008,Chronic Lower Respiratory Disease,New Jersey,NJ,2,0-54,Floating,All,105,6569092,85,20
2008,Chronic Lower Respiratory Disease,South Carolina,SC,4,0-54,Floating,All,121,3381304,42,79
2008,Chronic Lower Respiratory Disease,Virginia,VA,3,0-54,Floating,All,125,6006410,76,49
2008,Chronic Lower Respiratory Disease,Washington,WA,10,0-54,Floating,All,132,5007543,63,69
2008,Chronic Lower Respiratory Disease,Alabama,AL,4,0-54,Floating,All,139,3524922,44,95
2008,Chronic Lower Respiratory Disease,Oklahoma,OK,6,0-54,Floating,All,139,2761903,34,105
2008,Chronic Lower Respiratory Disease,Kentucky,KY,4,0-54,Floating,All,152,3220575,41,111
2008,Chronic Lower Respiratory Disease,Missouri,MO,7,0-54,Floating,All,169,4431291,56,113
2008,Chronic Lower Respiratory Disease,Indiana,IN,5,0-54,Floating,All,175,4887355,61,114
2008,Chronic Lower Respiratory Disease,Tennessee,TN,4,0-54,Floating,All,193,4689360,59,134
2008,Chronic Lower Respiratory Disease,Georgia,GA,4,0-54,Floating,All,211,7535238,89,122
2008,Chronic Lower Respiratory Disease,North Carolina,NC,4,0-54,Floating,All,215,7070156,86,129
2008,Chronic Lower Respiratory Disease,Michigan,MI,5,0-54,Floating,All,227,7450092,96,131
2008,Chronic Lower Respiratory Disease,Illinois,IL,5,0-54,Floating,All,237,9797187,120,117
2008,Chronic Lower Respiratory Disease,Pennsylvania,PA,3,0-54,Floating,All,247,9164509,121,126
2008,Chronic Lower Respiratory Disease,New York,NY,2,0-54,Floating,All,295,14474949,182,113
2008,Chronic Lower Respiratory Disease,Ohio,OH,5,0-54,Floating,All,303,8569757,110,193
2008,Chronic Lower Respiratory Disease,Florida,FL,4,0-54,Floating,All,363,13174467,169,194
2008,Chronic Lower Respiratory Disease,Texas,TX,6,0-54,Floating,All,372,19445161,223,149
2008,Chronic Lower Respiratory Disease,California,CA,9,0-54,Floating,All,505,28798692,340,165
2009,Chronic Lower Respiratory Disease,Alaska,AK,10,0-54,Floating,All,.,562941,.,.
2009,Chronic Lower Respiratory Disease,"District ofColumbia",DC,3,0-54,Floating,All,.,461678,.,.
2009,Chronic Lower Respiratory Disease,Vermont,VT,1,0-54,Floating,All,.,448078,.,.
2009,Chronic Lower Respiratory Disease,Wyoming,WY,8,0-54,Floating,All,.,420246,.,.
2009,Chronic Lower Respiratory Disease,Hawaii,HI,9,0-54,Floating,All,10,985259,13,0
2009,Chronic Lower Respiratory Disease,Rhode Island,RI,1,0-54,Floating,All,11,775814,11,0
2009,Chronic Lower Respiratory Disease,North Dakota,ND,8,0-54,Floating,All,13,489621,6,7
2009,Chronic Lower Respiratory Disease,South Dakota,SD,8,0-54,Floating,All,13,597112,8,7
2009,Chronic Lower Respiratory Disease,Montana,MT,8,0-54,Floating,All,16,705489,10,7
2009,Chronic Lower Respiratory Disease,Delaware,DE,3,0-54,Floating,All,20,657325,9,11
2009,Chronic Lower Respiratory Disease,New Hampshire,NH,1,0-54,Floating,All,22,968042,14,8
2009,Chronic Lower Respiratory Disease,New Mexico,NM,6,0-54,Floating,All,27,1521316,19,8
2009,Chronic Lower Respiratory Disease,Idaho,ID,10,0-54,Floating,All,32,1189819,14,18
2009,Chronic Lower Respiratory Disease,Maine,ME,1,0-54,Floating,All,33,934943,14,20
2009,Chronic Lower Respiratory Disease,Nebraska,NE,7,0-54,Floating,All,38,1361936,17,21
2009,Chronic Lower Respiratory Disease,Utah,UT,8,0-54,Floating,All,42,2248824,23,19
2009,Chronic Lower Respiratory Disease,Nevada,NV,9,0-54,Floating,All,43,2061633,25,18
2009,Chronic Lower Respiratory Disease,Connecticut,CT,1,0-54,Floating,All,54,2630558,37,17
2009,Chronic Lower Respiratory Disease,Iowa,IA,7,0-54,Floating,All,54,2221322,29,25
2009,Chronic Lower Respiratory Disease,Minnesota,MN,5,0-54,Floating,All,58,4000457,53,5
2009,Chronic Lower Respiratory Disease,Kansas,KS,7,0-54,Floating,All,65,2139750,27,38
2009,Chronic Lower Respiratory Disease,Oregon,OR,10,0-54,Floating,All,70,2790279,36,34
2009,Chronic Lower Respiratory Disease,Colorado,CO,8,0-54,Floating,All,73,3860598,50,23
2009,Chronic Lower Respiratory Disease,Wisconsin,WI,5,0-54,Floating,All,73,4224229,57,16
2009,Chronic Lower Respiratory Disease,West Virginia,WV,3,0-54,Floating,All,76,1294889,18,58
2009,Chronic Lower Respiratory Disease,Arizona,AZ,9,0-54,Floating,All,85,4777880,58,27
2009,Chronic Lower Respiratory Disease,Massachusetts,MA,1,0-54,Floating,All,85,4846044,66,19
2009,Chronic Lower Respiratory Disease,Mississippi,MS,4,0-54,Floating,All,92,2245158,28,64
2009,Chronic Lower Respiratory Disease,Maryland,MD,3,0-54,Floating,All,95,4359669,58,37
2009,Chronic Lower Respiratory Disease,South Carolina,SC,4,0-54,Floating,All,99,3404048,44,55
2009,Chronic Lower Respiratory Disease,Louisiana,LA,6,0-54,Floating,All,102,3423189,44,58
2009,Chronic Lower Respiratory Disease,New Jersey,NJ,2,0-54,Floating,All,102,6564947,89,13
2009,Chronic Lower Respiratory Disease,Arkansas,AR,6,0-54,Floating,All,114,2138611,27,87
2009,Chronic Lower Respiratory Disease,Washington,WA,10,0-54,Floating,All,116,5051591,66,52
2009,Chronic Lower Respiratory Disease,Virginia,VA,3,0-54,Floating,All,120,6040776,79,41
2009,Chronic Lower Respiratory Disease,Alabama,AL,4,0-54,Floating,All,160,3536010,46,114
2009,Chronic Lower Respiratory Disease,Oklahoma,OK,6,0-54,Floating,All,176,2788412,35,141
